"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2013";"2014";"2015";"2016";"2017";"2018" 
"03310110 Almindelig virksomhed "; 4,9; 5,1; 5,2; 5,2; 5,2; 5,2
"033111 Rigsrevisionen "; 200,8; 206,0; 208,2; 207,7; 207,7; 207,7
"03311110 Almindelig virksomhed "; 200,8; 206,0; 204,2; 203,7; 203,7; 203,7
"03311190 Indtægtsdækket virksomhed "; 0,0; 0,0; 4,0; 4,0; 4,0; 4,0
"034 Folketingets pensioner "; 79,0; 82,3; 83,6; 83,6; 83,6; 83,6
"0341 Folketingets pensioner "; 79,0; 82,3; 83,6; 83,6; 83,6; 83,6
"034101 Folketingets pensioner "; 79,0; 82,3; 83,6; 83,6; 83,6; 83,6
"03410110 Folketingets medlemspensioner "; 50,5; 53,1; 53,7; 53,7; 53,7; 53,7
"03410130 Folketingets Administrations pensioner "; 17,6; 18,1; 18,3; 18,3; 18,3; 18,3
"03410140 Folketingets Ombudsmands pensioner "; 1,2; 1,1; 1,5; 1,5; 1,5; 1,5
"03410150 Statsrevisorernes pensioner "; 1,1; 1,1; 1,1; 1,1; 1,1; 1,1
"03410160 Rigsrevisionens pensioner "; 8,5; 8,9; 9,0; 9,0; 9,0; 9,0
"05 Statsministeriet "; 133,5; 141,8; 141,6; 141,0; 140,1; 138,3
"051 Fællesudgifter "; 133,5; 141,8; 141,6; 141,0; 140,1; 138,3
"0511 Centralstyrelsen "; 111,9; 119,7; 120,9; 120,5; 119,8; 118,2
"051101 Departementet "; 88,1; 88,2; 89,1; 88,7; 88,0; 86,4
"05110110 Almindelig virksomhed "; 88,1; 88,2; 89,1; 88,7; 88,0; 86,4
"051103 Vederlag og eftervederlag til ministre "; 23,3; 31,0; 31,3; 31,3; 31,3; 31,3
"05110310 Almindelig virksomhed "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"05110320 Vederlag mv. til ministre "; 14,2; 15,2; 15,3; 15,3; 15,3; 15,3
"05110330 Eftervederlag til tidligere ministre "; 9,1; 15,7; 15,9; 15,9; 15,9; 15,9
"051105 Tilskud "; 0,5; 0,5; 0,5; 0,5; 0,5; 0,5
"05110520 Nordatlantens Brygge "; 0,5; 0,5; 0,5; 0,5; 0,5; 0,5
"0512 Grønland og Færøerne "; 21,5; 22,1; 20,7; 20,5; 20,3; 20,1
"051203 Rigsombudsmanden i Grønland "; 10,5; 11,2; 10,2; 10,1; 10,0; 9,9
"05120310 Almindelig virksomhed "; 10,5; 11,2; 10,2; 10,1; 10,0; 9,9
"051251 Rigsombudsmanden på Færøerne "; 11,0; 10,9; 10,5; 10,4; 10,3; 10,2
"05125110 Almindelig virksomhed "; 11,0; 10,9; 10,5; 10,4; 10,3; 10,2
"06 Udenrigsministeriet "; 16239,9; 16324,8; 17038,1; 16949,7; 16915,8; 16832,1
"061 Udenrigstjenesten mv. "; 2181,2; 2170,2; 2240,3; 2178,0; 2113,8; 2029,9
"0611 Udenrigstjenesten mv. "; 2181,2; 2170,2; 2240,3; 2178,0; 2113,8; 2029,9
"061101 Udenrigstjenesten "; 1898,8; 1914,7; 1979,9; 1919,3; 1856,9; 1796,5
"06110110 Generel udenrigspolitik "; 560,7; 575,0; 544,4; 510,7; 494,1; 478,4
"06110120 Administration af udviklingsbistand "; 703,4; 769,7; 797,8; 797,8; 797,8; 797,8
"06110130 Eksport- og investeringsfremme mv. "; 368,4; 340,9; 340,5; 324,4; 315,5; 307,3
"06110140 Borgerservice "; 254,3; 217,1; 218,6; 218,4; 210,5; 203,0
"06110190 Kompetencecenter "; 11,9; 12,0; 10,0; 10,0; 10,0; 10,0
"06110197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 68,6; 58,0; 29,0; 0,0
"061102 Reg. fællesudgifter vedr. EU-formandskabet "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06110210 Fællesudgifter "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"061111 IMR "; 150,4; 136,3; 143,6; 142,6; 141,2; 139,9
"06111110 Almindelig virksomhed "; 65,3; 48,0; 39,4; 39,0; 38,2; 37,5
"06111190 Indtægtsdækket virksomhed "; 11,6; 18,4; 11,4; 11,3; 11,3; 11,2
"06111195 Tilskudsfinansieret virksomhed "; 1,3; 0,2; 4,6; 4,6; 4,6; 4,6
"06111197 Andre tilskudsfinansierede aktiviteter "; 72,2; 69,7; 88,2; 87,7; 87,1; 86,6
"061112 Dansk Institut for Internationale Studier "; 88,3; 79,0; 76,0; 75,2; 74,8; 74,4
"06111210 Almindelig virksomhed "; 61,4; 50,7; 47,5; 46,7; 46,3; 45,9
"06111290 Indtægtsdækket virksomhed "; 3,0; 2,8; 2,8; 2,8; 2,8; 2,8
"06111295 Tilskudsfinansieret virksomhed "; 22,1; 23,0; 23,2; 23,2; 23,2; 23,2
"06111297 Anden tilskudsfinansieret virksomhed "; 1,8; 2,5; 2,5; 2,5; 2,5; 2,5
"061115 Ikke-lovbundne tilskud "; 43,7; 40,2; 40,8; 40,9; 40,9; 19,1
"06111510 Tilskud til oplysningsarbejde mv. "; 4,3; 4,3; 4,8; 4,3; 4,3; 4,3
"06111520 Tilskud til internationale institutioner "; 6,9; 12,4; 12,2; 12,8; 12,8; 12,8
"06111530 Int. presseindsatser "; 3,3; 2,1; 2,0; 2,0; 2,0; 2,0
"06111540 Freds- og Stabiliseringsfonden "; 29,1; 21,4; 21,8; 21,8; 21,8; 0,0
"061119 Bilateralt naboskabsprogram "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06111915 indsatser på Balkan "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06111930 Naboskabsindsatser i DAC-lande "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"062 Internationale organisationer "; 765,0; 704,8; 688,7; 682,4; 682,4; 682,4
"0621 Nordiske formål "; 136,6; 118,3; 101,6; 101,6; 101,6; 101,6
"062101 Nordisk Ministerråd "; 136,6; 118,3; 101,6; 101,6; 101,6; 101,6
"06210110 Nordisk Ministerråd "; 136,6; 118,3; 101,6; 101,6; 101,6; 101,6
"0622 Øvrige internationale organisationer "; 628,5; 586,5; 587,1; 580,8; 580,8; 580,8
"062201 Fredsbevarende operationer "; 397,6; 333,4; 332,9; 326,9; 326,9; 326,9
"06220110 De Forenede Nationer "; 379,3; 306,6; 309,7; 309,7; 309,7; 309,7
"06220120 Internationale straffedomstole "; 18,3; 26,8; 23,2; 17,2; 17,2; 17,2
"062203 Øvrige organisationer "; 230,7; 251,2; 253,7; 253,4; 253,4; 253,4
"06220310 Almindelig virksomhed "; 230,7; 251,2; 253,7; 253,4; 253,4; 253,4
"062205 Den Europæiske Investeringsbank "; 0,1; 1,9; 0,5; 0,5; 0,5; 0,5
"06220510 Den Europæiske Investeringsbank "; 0,1; 1,9; 0,5; 0,5; 0,5; 0,5
"063 Bistand til udviklingslandene "; 13181,5; 13322,8; 13982,6; 13986,9; 14017,2; 14017,4
"0631 Reserver "; 0,0; 100,0; 100,0; 100,0; 100,0; 100,0
"063179 Reserver "; 0,0; 100,0; 100,0; 100,0; 100,0; 100,0
"06317910 Reserve "; 0,0; 100,0; 100,0; 100,0; 100,0; 100,0
"0632 Bilateral bistand "; 5650,0; 5979,8; 6402,5; 6150,6; 6878,4; 6291,6
"063201 Udviklingslande i Afrika "; 2211,9; 2962,0; 2970,0; 2502,0; 3699,0; 2780,0
"06320105 Etiopien "; 4,9; 155,0; 5,0; 5,0; 155,0; 5,0
"06320106 Niger "; 1,0; 2,0; 0,0; 0,0; 360,0; 0,0
"06320107 Zimbabwe "; 249,5; 175,0; 100,0; 400,0; 600,0; 0,0
"06320108 Somalia "; 19,8; 0,0; 450,0; 0,0; 0,0; 500,0
"06320109 Sydsudan "; 5,0; 5,0; 5,0; 300,0; 0,0; 0,0
"06320110 Tanzania "; 582,3; 755,0; 255,0; 5,0; 5,0; 5,0
"06320111 Kenya "; 3,5; 5,0; 1210,0; 5,0; 5,0; 5,0
"06320112 Uganda "; 455,4; 505,0; 5,0; 105,0; 5,0; 900,0
"06320113 Mozambique "; 5,5; 385,0; 95,0; 395,0; 1150,0; 0,0
"06320115 Ghana "; 254,6; 705,0; 225,0; 305,0; 205,0; 5,0
"06320116 Benin "; -69,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06320117 Burkina Faso "; 4,3; 40,0; 5,0; 970,0; 5,0; 5,0
"06320118 Zambia "; -9,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06320120 Mali "; 401,6; 130,0; 215,0; 5,0; 445,0; 430,0
"06320123 Øvrige indsatser i Afrika "; 204,2; 100,0; 400,0; 7,0; 764,0; 925,0
"06320125 Særlige bilaterale kvinde-indsatser i Afrika "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06320126 AK "; 100,2; 0,0; 0,0; 0,0; 0,0; 0,0
"063202 Udviklingslande i Asien og Latinamerika "; 1302,0; 1236,0; 812,5; 1908,0; 583,0; 1320,0
"06320204 Pakistan "; 100,0; 95,0; 80,0; 0,0; 230,0; 162,0
"06320205 Myanmar "; 103,8; 120,0; 5,0; 615,0; 5,0; 5,0
"06320206 Cambodja "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06320207 Indonesien "; 0,3; 60,0; 0,0; 0,0; 0,0; 0,0
"06320208 Palæstina "; 242,9; 87,0; 162,0; 450,0; 0,0; 0,0
"06320209 Afghanistan "; 515,4; 265,0; 520,0; 315,0; 5,0; 0,0
"06320211 Bangladesh "; 5,0; 5,0; 5,0; 395,0; 135,0; 5,0
"06320212 Nepal "; 398,1; 205,0; 5,0; 5,0; 5,0; 505,0
"06320214 Vietnam "; -18,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06320215 Øvrige indsatser i Asien "; -11,3; 0,0; 32,5; 0,0; 200,0; 640,0
"06320216 Nicaragua "; -243,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06320217 Bolivia "; 190,7; 399,0; 3,0; 3,0; 3,0; 3,0
"06320218 Øvrige indsatser i Latinamerika "; 20,0; 0,0; 0,0; 125,0; 0,0; 0,0
"063204 Personelbistand og myndighedssamarbejde "; 302,0; 337,1; 391,2; 391,2; 393,2; 319,2
"06320410 Rådgiverbistand "; 21,8; 8,0; 8,0; 8,0; 10,0; 8,0
"06320411 Stipendiatbistand "; 40,0; 40,0; 40,0; 40,0; 40,0; 40,0
"06320412 Firmarådgivere "; 32,2; 80,0; 60,0; 60,0; 60,0; 60,0
"06320414 IT-, ejend., rejse-, komp. og kom. udgifter "; 91,8; 92,3; 93,2; 93,2; 93,2; 93,2
"06320415 Rådgivende enheder "; 116,2; 116,8; 118,0; 118,0; 118,0; 118,0
"06320416 Vækstrådgivere "; 0,0; 0,0; 33,0; 33,0; 33,0; 0,0
"06320417 Strategisk sektorsamarbejde "; 0,0; 0,0; 39,0; 39,0; 39,0; 0,0
"063205 Danidas erhvervsindsatser "; 498,8; 542,0; 724,0; 575,0; 568,0; 542,0
"06320512 Danida Business Partnerships "; 164,3; 237,0; 310,0; 250,0; 243,0; 237,0
"06320513 CSR træningsfonden vedr. IFU-investeringer "; 3,0; 3,0; 3,0; 3,0; 3,0; 3,0
"06320515 Innovative Partnerskaber "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06320516 FN's Global Compact "; 2,0; 2,0; 2,0; 2,0; 2,0; 2,0
"06320518 Danida Business Finance "; 329,6; 300,0; 300,0; 300,0; 300,0; 300,0
"06320519 Investeringsfonde "; 0,0; 0,0; 89,0; 0,0; 0,0; 0,0
"06320520 Danida Business Delegations "; 0,0; 0,0; 20,0; 20,0; 20,0; 0,0
"063206 Blandede kreditter "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06320610 Blandede kreditter "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"063207 Lånebistand "; 298,2; 20,0; 1,1; 0,5; 0,1; 0,0
"06320712 Afskrivning af lån "; 295,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320714 Gældslettelse til udviklingslandene "; 3,2; 20,0; 1,1; 0,5; 0,1; 0,0
"063208 Øvrig bistand "; 830,7; 407,7; 771,7; 525,9; 885,1; 1130,4
"06320810 Styrkelse af indsatser i nærområder "; -4,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06320820 Bilateral regionalbistand "; -5,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06320830 Projekter, demokrati og menneskerettigheder "; -5,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06320840 Dignity - Dansk Institut mod Tortur "; 48,0; 48,0; 48,0; 48,0; 48,0; 48,0
"06320850 Det Arabiske Initiativ "; 270,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06320860 Stabilisering og konfliktforebyggelse "; 110,0; 54,0; 316,0; 86,9; 285,0; 397,0
"06320870 Demokrati og menneskerettigheder "; 206,8; 215,7; 83,5; 156,8; 297,9; 511,2
"06320880 Freds- og Stabiliseringsfonden "; 210,7; 90,0; 295,0; 205,0; 225,0; 145,0
"06320890 Institut for Menneskerettigheder (IMR) "; 0,0; 0,0; 29,2; 29,2; 29,2; 29,2
"063209 Det Arabiske Initiativ "; 0,0; 275,0; 502,0; 48,0; 550,0; 0,0
"06320910 Dansk-arabiske partnerskabsaftaler "; 0,0; 103,0; 238,0; 0,0; 278,0; 0,0
"06320920 Øvrige indsatser "; 0,0; 172,0; 264,0; 48,0; 272,0; 0,0
"063211 Naboskabsprogram "; 206,5; 200,0; 230,0; 200,0; 200,0; 200,0
"06321110 Programindsatser "; 139,4; 160,0; 190,0; 160,0; 160,0; 160,0
"06321120 Øvrige indsatser "; 67,2; 40,0; 40,0; 40,0; 40,0; 40,0
"0633 Bistand gennem civilsamfundsorganisationer "; 986,3; 1083,0; 1103,0; 1103,0; 1103,0; 1103,0
"063301 Bistand gennem civilsamfundsorganisationer "; 986,3; 1083,0; 1103,0; 1103,0; 1103,0; 1103,0
"06330110 Rammeaftaler "; 717,0; 782,0; 808,0; 808,0; 808,0; 808,0
"06330111 Strategiske Initiativer "; 30,7; 61,0; 53,0; 53,0; 53,0; 53,0
"06330112 Puljeordninger og netværk "; 238,6; 240,0; 242,0; 242,0; 242,0; 242,0
"0634 Miljø- og klimabistand "; 739,7; 1097,0; 652,0; 331,0; 202,0; 685,0
"063401 Miljø- og klimabistand i udviklingslande mv. "; 739,7; 1097,0; 652,0; 331,0; 202,0; 685,0
"06340120 Bilaterale miljøindsatser "; -75,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06340130 Klimainvesteringsfonden "; 50,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06340140 IUCN "; 0,0; 0,0; 0,0; 50,0; 0,0; 0,0
"06340150 FN's Miljøprogram (UNEP) "; 84,8; 0,0; 0,0; 90,0; 0,0; 0,0
"06340160 Den Globale Miljøfacilitet (GEF) "; 0,0; 400,0; 0,0; 0,0; 0,0; 450,0
"06340170 Klimapulje "; 481,2; 475,0; 475,0; 0,0; 0,0; 0,0
"06340180 Øvrige miljøbidrag "; 199,0; 222,0; 154,0; 191,0; 202,0; 212,0
"06340190 Ozonfonden "; 0,0; 0,0; 23,0; 0,0; 0,0; 23,0
"0635 Forsknings- og oplysningsvirksomhed "; 491,9; 252,0; 376,0; 507,0; 376,0; 232,0
"063501 Forskning og oplysning i Danmark mv. "; 381,9; 242,0; 366,0; 386,0; 367,0; 231,0
"06350110 Projekter i Danmark "; 107,5; 0,0; 20,0; 155,0; 0,0; 0,0
"06350111 Forskningsvirksomhed "; 93,7; 155,0; 135,0; 135,0; 135,0; 135,0
"06350113 Oplysningsvirksomhed "; 40,1; 50,0; 70,0; 60,0; 60,0; 60,0
"06350114 Kulturelt samarbejde (CKU) "; 110,0; 0,0; 85,0; 0,0; 130,0; 0,0
"06350115 Udredningsvirksomhed "; 7,2; 7,0; 5,0; 5,0; 11,0; 5,0
"06350117 Seminarer, kurser, konferencer mv. "; 5,9; 10,0; 30,0; 10,0; 10,0; 10,0
"06350118 Evaluering "; 17,5; 20,0; 21,0; 21,0; 21,0; 21,0
"063502 International udviklingsforskning "; 110,0; 10,0; 10,0; 121,0; 9,0; 1,0
"06350210 International landbrugsforskning (CGIAR) "; 105,0; 0,0; 0,0; 105,0; 0,0; 0,0
"06350211 Anden international udviklingsforskning "; 5,0; 10,0; 10,0; 16,0; 9,0; 1,0
"0636 Multilateral bistand gennem FN mv. "; 1431,5; 1665,0; 1629,1; 1870,8; 1681,8; 1962,8
"063601 UNDP "; 524,1; 604,1; 605,4; 579,1; 579,1; 579,1
"06360110 FN's Udviklingsprogram (UNDP) "; 330,0; 345,0; 345,0; 345,0; 345,0; 345,0
"06360112 FN's ligestillingsenhed (UN Women) "; 65,9; 63,0; 63,0; 63,0; 63,0; 63,0
"06360114 FN-byen "; 128,2; 196,1; 197,4; 171,1; 171,1; 171,1
"063602 De Forenede Nationers Børnefond (UNICEF) "; 175,0; 190,0; 190,0; 190,0; 190,0; 190,0
"06360210 Generelt bidrag til UNICEF "; 175,0; 190,0; 190,0; 190,0; 190,0; 190,0
"063603 HIV/AIDS, Befolknings- og sundhedsprogrammer "; 565,0; 677,0; 597,0; 672,0; 597,0; 687,0
"06360310 FN's Befolkningsfond (UNFPA) "; 230,0; 242,0; 252,0; 252,0; 252,0; 252,0
"06360311 IPPF m.fl. "; 165,0; 85,0; 165,0; 85,0; 165,0; 85,0
"06360312 Verdenssundhedsorg. WHO's udvik. aktiviteter "; 0,0; 60,0; 0,0; 60,0; 0,0; 60,0
"06360314 FN's Aids-bekæmpelsesprogram (UNAIDS) m.fl. "; 0,0; 125,0; 15,0; 110,0; 15,0; 125,0
"06360315 Hiv/aids og øvrige befolkningsprogrammer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06360316 Den Globale Fond "; 145,0; 165,0; 165,0; 165,0; 165,0; 165,0
"06360317 Det globale vaccinationsinitiativ (GAVI) "; 25,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063604 FN-programmer for landbrugsudvikling "; 0,0; 0,0; 100,0; 0,0; 0,0; 100,0
"06360410 FN's Verdensfødevareprogram (WFP) "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06360411 FN's Landbrugsudviklingsfond (IFAD) "; 0,0; 0,0; 100,0; 0,0; 0,0; 100,0
"063606 FNUD "; 167,4; 193,9; 136,7; 429,7; 315,7; 406,7
"06360610 FN's organisation for industriel udv. (UNIDO)"; 6,4; 5,9; 5,9; 5,9; 5,9; 5,9
"06360613 FN's arbejdsorganisation (ILO) "; -3,4; 40,0; 0,0; 50,0; 0,0; 40,0
"06360616 Multilaterale rådgivere "; 83,4; 82,0; 100,0; 100,0; 100,0; 100,0
"06360619 FN-forbundet i Danmark "; 1,8; 1,8; 1,8; 1,8; 1,8; 1,8
"06360620 SHU "; 18,0; 47,0; 0,0; 53,0; 35,0; 38,0
"06360623 OECD-DAC udviklingsrelateret bidrag "; 5,0; 0,0; 8,0; 0,0; 5,0; 3,0
"06360624 Diverse multilaterale bidrag "; 41,2; 12,2; 16,0; 214,0; 163,0; 213,0
"06360625 FN's kontor for narkotika og kriminalitet "; 15,0; 5,0; 5,0; 5,0; 5,0; 5,0
"0637 Udviklingsbanker, -fonde og EU "; 1812,0; 1621,0; 1945,0; 2149,5; 1901,0; 1868,0
"063701 Verdensbankgruppen "; 786,6; 883,0; 1075,0; 1085,0; 1032,0; 993,0
"06370110 Verdensbanken (IBRD) "; 0,0; 0,0; 25,0; 0,0; 0,0; 0,0
"06370111 Den internationale Udviklingssammenslu. (IDA)"; 411,3; 412,0; 615,0; 665,0; 622,0; 573,0
"06370112 Den Internationale Valutafond (IMF) "; 50,0; 126,0; 0,0; 0,0; 0,0; 0,0
"06370113 Den internationale finansieringsinsti. (IFC) "; 25,0; 25,0; 25,0; 0,0; 0,0; 0,0
"06370114 Bistand til Mellemøsten gennem IBRD "; -0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06370115 Special Action Account "; 1,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06370117 VB globale facilitet for kat.forebyg. "; 10,0; 20,0; 10,0; 20,0; 10,0; 20,0
"06370118 Global Partnership for Education (GPE) "; 290,0; 300,0; 400,0; 400,0; 400,0; 400,0
"063702 Regionale udviklingsbanker "; -0,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06370211 Den asiatiske Udviklingsbank (AsDB) "; -0,8; 0,0; 0,0; 0,0; 0,0; 0,0
"063703 Udviklingsfonde m.v. "; 546,4; 196,0; 325,0; 519,5; 324,0; 330,0
"06370310 Den afrikanske Udviklingsfond (AfDF) "; 280,0; 47,0; 180,0; 403,0; 200,0; 200,0
"06370311 Den asiatiske Udviklingsfond (AsDF) "; 133,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06370313 Den nordiske Udviklingsfond (NDF) "; 36,3; 37,0; 37,0; 0,0; 0,0; 0,0
"06370314 Multilaterale gældslettelsesinitiativer "; 96,8; 112,0; 108,0; 116,5; 124,0; 130,0
"063704 Bistand gennem Den Europæiske Union (EU) "; 479,7; 542,0; 545,0; 545,0; 545,0; 545,0
"06370410 Den Europæiske Udviklingsfond (EUF) "; 479,7; 542,0; 545,0; 545,0; 545,0; 545,0
"0638 Multilateral bistand til øvrige indsatser "; -11,6; 0,0; 0,0; 0,0; 0,0; 0,0
"063801 regional og genopbygningsbistand "; -2,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06380110 Multilateral regionalbistand "; -2,8; 0,0; 0,0; 0,0; 0,0; 0,0
"063802 Indsatser vedr. stabilitet og sikkerhed "; -8,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06380211 Konfliktforebyggelse "; -8,9; 0,0; 0,0; 0,0; 0,0; 0,0
"0639 Humanitær bistand "; 2081,7; 1525,0; 1775,0; 1775,0; 1775,0; 1775,0
"063901 Humanitære organisationer "; 615,0; 610,0; 640,0; 610,0; 640,0; 610,0
"06390110 FN's Flygtningehøjkommissariat (UNHCR) "; 160,0; 160,0; 160,0; 160,0; 160,0; 160,0
"06390111 FN's org. for Palæstinaflygtninge (UNRWA) "; 90,0; 90,0; 90,0; 90,0; 90,0; 90,0
"06390112 FN's Humanitære Koordinationskontor (OCHA) "; 30,0; 30,0; 30,0; 30,0; 30,0; 30,0
"06390113 Humanitær fødevarebistand (WFP) "; 185,0; 210,0; 210,0; 210,0; 210,0; 210,0
"06390114 Den internationale Røde Kors Komite (ICRC) "; 20,0; 20,0; 20,0; 20,0; 20,0; 20,0
"06390116 FN's Humanitære Fond (CERF) "; 100,0; 100,0; 100,0; 100,0; 100,0; 100,0
"06390117 FN's organisation for minerydning (UNMAS) "; 30,0; 0,0; 30,0; 0,0; 30,0; 0,0
"063902 Humanitære bidrag kriser "; -11,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06390210 Humanitære bidrag "; -10,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06390212 Bistand til flyg og internt fordrevne i nærom"; -0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06390213 Nødhjælpspuljer "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"063903 Hum bidrag til partnere "; 1477,8; 915,0; 1135,0; 1165,0; 1135,0; 1165,0
"06390310 Strategiske partnerskabsaftaler "; 629,0; 644,0; 644,0; 644,0; 644,0; 644,0
"06390311 Øvrige bidrag til akutte og langvarige kriser"; 848,8; 271,0; 491,0; 521,0; 491,0; 521,0
"064 eksportfremme "; 112,2; 127,0; 126,5; 102,4; 102,4; 102,4
"0641 Fællesudgifter "; 112,2; 127,0; 126,5; 102,4; 102,4; 102,4
"064102 Eksportstipendiater og handelskontorer "; 60,1; 72,2; 71,7; 70,6; 70,6; 70,6
"06410210 Eksportstipendiater og handelskontorer "; 60,1; 72,2; 71,7; 70,6; 70,6; 70,6
"064103 Særlige eksportfremmetilskud "; 52,1; 54,8; 54,8; 31,8; 31,8; 31,8
"06410310 smv-programmet "; 24,2; 22,2; 22,2; 11,2; 11,2; 11,2
"06410320 Fælles erhvervsfremstød "; 27,9; 32,6; 32,6; 20,6; 20,6; 20,6
"07 Finansministeriet "; 32096,8; 30150,5; 33748,6; 29004,2; 29387,5; 29725,5
"071 Offentlig økonomi "; 6193,5; 5456,1; 8275,0; 5168,3; 5153,4; 5140,7
"0711 Centralstyrelsen "; 245,5; 320,3; 286,9; 282,0; 277,9; 272,2
"071101 Departementet "; 188,7; 195,2; 193,7; 190,3; 186,6; 182,8
"07110110 Almindelig virksomhed "; 188,7; 195,2; 193,7; 190,3; 186,6; 182,8
"071102 Effektivisering af offentlige institutioner "; 49,1; 77,4; 77,0; 75,6; 75,4; 73,9
"07110210 Effektivisering af offentlige institutioner "; 32,5; 62,4; 62,5; 62,5; 62,5; 61,3
